sync_index,port,frame_index,frame_time,point_id,img_loc_x,img_loc_y,board_loc_x,board_loc_y
137,1,137,31364.8344494,2,297.5774841308594,232.94691467285156,0.16200000047683716,0.05400000140070915
137,1,137,31364.8344494,3,262.59088134765625,292.9573974609375,0.05400000140070915,0.1080000028014183
137,1,137,31364.8344494,4,283.9610900878906,278.9412841796875,0.1080000028014183,0.1080000028014183
137,1,137,31364.8344494,5,307.518798828125,264.6470031738281,0.16200000047683716,0.1080000028014183
137,1,137,31364.8344494,6,270.3404235839844,324.8044128417969,0.05400000140070915,0.16200000047683716
137,1,137,31364.8344494,7,292.9564514160156,311.4873352050781,0.1080000028014183,0.16200000047683716
137,1,137,31364.8344494,8,316.0546569824219,296.7236633300781,0.16200000047683716,0.16200000047683716
137,1,137,31364.8344494,9,279.85382080078125,357.1226806640625,0.05400000140070915,0.2160000056028366
137,1,137,31364.8344494,10,301.61865234375,344.0693664550781,0.1080000028014183,0.2160000056028366
137,1,137,31364.8344494,11,326.8184509277344,331.1376953125,0.16200000047683716,0.2160000056028366
137,4,136,31364.836014599998,0,240.41041564941406,72.18055725097656,0.05400000140070915,0.05400000140070915
137,4,136,31364.836014599998,1,265.0672302246094,63.2018928527832,0.1080000028014183,0.05400000140070915
137,4,136,31364.836014599998,2,291.78082275390625,55.672183990478516,0.16200000047683716,0.05400000140070915
137,4,136,31364.836014599998,3,243.57032775878906,96.79114532470703,0.05400000140070915,0.1080000028014183
137,4,136,31364.836014599998,4,268.4263916015625,91.14337921142578,0.1080000028014183,0.1080000028014183
137,4,136,31364.836014599998,5,296.2244567871094,84.33383178710938,0.16200000047683716,0.1080000028014183
137,4,136,31364.836014599998,6,247.63221740722656,123.75627899169922,0.05400000140070915,0.16200000047683716
137,4,136,31364.836014599998,7,272.2238464355469,117.95983123779297,0.1080000028014183,0.16200000047683716
137,4,136,31364.836014599998,8,299.551025390625,110.22235870361328,0.16200000047683716,0.16200000047683716
137,4,136,31364.836014599998,9,250.89590454101562,152.51593017578125,0.05400000140070915,0.2160000056028366
137,4,136,31364.836014599998,10,275.5918273925781,147.05462646484375,0.1080000028014183,0.2160000056028366
137,4,136,31364.836014599998,11,302.5924987792969,139.6918487548828,0.16200000047683716,0.2160000056028366
138,2,138,31365.00115885,0,139.4259033203125,143.69395446777344,0.05400000140070915,0.05400000140070915
138,2,138,31365.00115885,1,154.65736389160156,140.32754516601562,0.1080000028014183,0.05400000140070915
138,2,138,31365.00115885,2,171.4878692626953,137.49998474121094,0.16200000047683716,0.05400000140070915
138,2,138,31365.00115885,5,179.2612762451172,162.44454956054688,0.16200000047683716,0.1080000028014183
138,3,138,31365.001268549997,0,85.02399444580078,58.90615463256836,0.05400000140070915,0.05400000140070915
138,3,138,31365.001268549997,1,113.25993347167969,58.728240966796875,0.1080000028014183,0.05400000140070915
138,3,138,31365.001268549997,2,139.59927368164062,58.418949127197266,0.16200000047683716,0.05400000140070915
138,3,138,31365.001268549997,5,142.8683319091797,86.46733093261719,0.16200000047683716,0.1080000028014183
138,3,138,31365.001268549997,8,147.42181396484375,110.06010437011719,0.16200000047683716,0.16200000047683716
138,3,138,31365.001268549997,9,98.49773406982422,137.3117218017578,0.05400000140070915,0.2160000056028366
138,3,138,31365.001268549997,10,123.39244842529297,136.4593963623047,0.1080000028014183,0.2160000056028366
138,3,138,31365.001268549997,11,147.84349060058594,135.71823120117188,0.16200000047683716,0.2160000056028366
138,0,138,31365.001644199998,0,164.52627563476562,179.31434631347656,0.05400000140070915,0.05400000140070915
138,0,138,31365.001644199998,1,184.57337951660156,175.11135864257812,0.1080000028014183,0.05400000140070915
138,0,138,31365.001644199998,2,205.1983642578125,170.67623901367188,0.16200000047683716,0.05400000140070915
138,0,138,31365.001644199998,3,169.78233337402344,202.60501098632812,0.05400000140070915,0.1080000028014183
138,0,138,31365.001644199998,4,189.82203674316406,200.6339874267578,0.1080000028014183,0.1080000028014183
138,0,138,31365.001644199998,5,210.5411376953125,198.1230926513672,0.16200000047683716,0.1080000028014183
138,0,138,31365.001644199998,6,177.4504852294922,227.00436401367188,0.05400000140070915,0.16200000047683716
138,0,138,31365.001644199998,7,195.4972686767578,225.96507263183594,0.1080000028014183,0.16200000047683716
138,0,138,31365.001644199998,8,216.51043701171875,222.6206817626953,0.16200000047683716,0.16200000047683716
138,0,138,31365.001644199998,9,181.71878051757812,252.32302856445312,0.05400000140070915,0.2160000056028366
138,0,138,31365.001644199998,10,201.85752868652344,250.0000762939453,0.1080000028014183,0.2160000056028366
138,0,138,31365.001644199998,11,220.6682586669922,248.57386779785156,0.16200000047683716,0.2160000056028366
138,1,138,31365.0012283,0,250.68101501464844,262.4472961425781,0.05400000140070915,0.05400000140070915
138,1,138,31365.0012283,1,271.38238525390625,246.76612854003906,0.1080000028014183,0.05400000140070915
138,1,138,31365.0012283,2,293.3076477050781,231.38914489746094,0.16200000047683716,0.05400000140070915
138,1,138,31365.0012283,3,256.70574951171875,291.1304626464844,0.05400000140070915,0.1080000028014183
138,1,138,31365.0012283,4,280.0198059082031,278.2345275878906,0.1080000028014183,0.1080000028014183
138,1,138,31365.0012283,5,303.16973876953125,263.4995422363281,0.16200000047683716,0.1080000028014183
138,1,138,31365.0012283,6,267.3694763183594,323.84808349609375,0.05400000140070915,0.16200000047683716
138,1,138,31365.0012283,7,289.9460754394531,311.6098327636719,0.1080000028014183,0.16200000047683716
138,1,138,31365.0012283,8,311.98779296875,295.7055969238281,0.16200000047683716,0.16200000047683716
138,1,138,31365.0012283,9,276.7490539550781,356.8896484375,0.05400000140070915,0.2160000056028366
138,1,138,31365.0012283,10,298.3628234863281,342.66357421875,0.1080000028014183,0.2160000056028366
