,sync_index,port_A,port_B,time_A,time_B,point_id,loc_board_x,loc_board_y,loc_img_x_A,loc_img_y_A,loc_img_x_B,loc_img_y_B
35,25,0,2,462.5314311,462.53044845,7,0.10499999672174454,0.1574999988079071,581.7288818359375,414.7201232910156,724.3388061523438,287.66357421875
36,25,0,2,462.5314311,462.53044845,8,0.1574999988079071,0.1574999988079071,579.3687744140625,387.5917663574219,730.520751953125,261.3740234375
37,25,0,2,462.5314311,462.53044845,9,0.05249999836087227,0.20999999344348907,552.5224609375,440.6120910644531,693.2138671875,314.03790283203125
38,25,0,2,462.5314311,462.53044845,10,0.10499999672174454,0.20999999344348907,550.244384765625,415.5223693847656,698.493408203125,288.42327880859375
39,25,0,2,462.5314311,462.53044845,11,0.1574999988079071,0.20999999344348907,547.7720947265625,388.88885498046875,704.1664428710938,262.4772033691406
40,25,1,2,462.532649,462.53044845,2,0.1574999988079071,0.05249999836087227,964.8609619140625,481.619140625,781.46484375,259.9410400390625
41,25,1,2,462.532649,462.53044845,5,0.1574999988079071,0.10499999672174454,899.81982421875,487.34173583984375,756.817138671875,261.2601318359375
42,25,1,2,462.532649,462.53044845,8,0.1574999988079071,0.1574999988079071,834.4429321289062,493.3027038574219,730.520751953125,261.3740234375
43,25,1,2,462.532649,462.53044845,11,0.1574999988079071,0.20999999344348907,769.0875854492188,498.1497497558594,704.1664428710938,262.4772033691406
44,26,0,1,462.7043853,462.70812045,2,0.1574999988079071,0.05249999836087227,646.6083984375,377.393310546875,964.2677001953125,470.0439758300781
45,26,0,1,462.7043853,462.70812045,5,0.1574999988079071,0.10499999672174454,613.1715087890625,377.5885925292969,898.5206298828125,475.06103515625
46,26,0,1,462.7043853,462.70812045,8,0.1574999988079071,0.1574999988079071,580.9052734375,376.739013671875,832.91552734375,480.2071228027344
47,26,0,2,462.7043853,462.7049581,2,0.1574999988079071,0.05249999836087227,646.6083984375,377.393310546875,783.9600219726562,253.58509826660156
